0	0.3
0.00005	-0.1
0.0001	0.0
0.00015	0.1
0.0002	0.3
0.00025	0.3
0.0003	0.7
0.00035	0.4
0.0004	0.9
0.00045	0.8
0.0005	0.7
0.00055	0.5
0.0006	0.6
0.00065	0.2
0.0007	0.3
0.00075	0.6
0.0008	0.9
0.00085	0.8
0.0009	0.4
0.00095	0.0
0.001	0.0
0.00105	0.2
0.0011	0.6
0.00115	0.9
0.0012	1.4
0.00125	1.2
0.0013	0.9
0.00135	0.9
0.0014	0.8
0.00145	0.5
0.0015	0.4
0.00155	0.2
0.0016	-0.0
0.00165	0.1
0.0017	0.1
0.00175	0.0
0.0018	-0.2
0.00185	-0.1
0.0019	-0.1
0.00195	0.2
0.002	0.2
0.00205	-0.6
0.0021	-0.6
0.00215	-0.3
0.0022	0.2
0.00225	0.1
0.0023	0.4
0.00235	0.4
0.0024	0.3
0.00245	0.2
0.0025	0.1
0.00255	-0.4
0.0026	-0.4
0.00265	-0.2
0.0027	0.0
0.00275	-0.3
0.0028	-0.0
0.00285	0.6
0.0029	0.5
0.00295	0.5
0.003	0.4
0.00305	1.0
0.0031	0.8
0.00315	0.8
0.0032	0.8
0.00325	1.0
0.0033	0.9
0.00335	1.0
0.0034	0.7
0.00345	0.5
0.0035	0.3
0.00355	0.5
0.0036	0.2
0.00365	-0.1
0.0037	-0.5
0.00375	-0.6
0.0038	-0.7
0.00385	-0.4
0.0039	-0.7
0.00395	-0.1
0.004	0.3
0.00405	0.2
0.0041	0.2
0.00415	0.6
0.0042	0.9
0.00425	1.3
0.0043	1.0
0.00435	1.0
0.0044	0.6
0.00445	0.9
0.0045	0.9
0.00455	0.7
0.0046	0.0
0.00465	-0.2
0.0047	0.3
0.00475	0.3
0.0048	0.4
0.00485	0.7
0.0049	0.7
0.00495	0.2
0.005	0.4
0.00505	0.8
0.0051	1.2
0.00515	1.1
0.0052	0.9
0.00525	1.2
0.0053	0.9
0.00535	0.7
0.0054	0.2
0.00545	0.1
0.0055	0.7
0.00555	0.8
0.0056	1.1
0.00565	0.8
0.0057	0.9
0.00575	0.7
0.0058	0.4
0.00585	0.2
0.0059	0.2
0.00595	0.3
0.006	1.2
0.00605	2.0
0.0061	1.8
0.00615	1.1
0.0062	0.9
0.00625	0.8
0.0063	0.9
0.00635	0.9
0.0064	0.8
0.00645	0.6
0.0065	0.7
0.00655	0.6
0.0066	0.3
0.00665	0.4
0.0067	0.7
0.00675	0.9
0.0068	0.9
0.00685	0.2
0.0069	0.4
0.00695	0.6
0.007	1.6
0.00705	1.7
0.0071	1.4
0.00715	1.9
0.0072	1.8
0.00725	1.3
0.0073	0.9
0.00735	0.6
0.0074	0.7
0.00745	0.8
0.0075	0.8
0.00755	0.9
0.0076	0.7
0.00765	0.7
0.0077	1.0
0.00775	0.7
0.0078	0.6
0.00785	0.3
0.0079	0.6
0.00795	0.5
0.008	0.9
0.00805	1.6
0.0081	1.8
0.00815	1.5
0.0082	1.1
0.00825	0.8
0.0083	0.8
0.00835	1.1
0.0084	1.5
0.00845	1.2
0.0085	0.9
0.00855	0.8
0.0086	0.8
0.00865	1.0
0.0087	0.9
0.00875	0.7
0.0088	0.9
0.00885	0.9
0.0089	1.1
0.00895	1.2
0.009	1.4
0.00905	0.8
0.0091	0.4
0.00915	0.5
0.0092	0.7
0.00925	0.7
0.0093	0.9
0.00935	0.7
0.0094	0.7
0.00945	1.2
0.0095	0.9
0.00955	0.3
0.0096	0.3
0.00965	0.8
0.0097	1.3
0.00975	1.5
0.0098	1.5
0.00985	1.4
0.0099	0.9
0.00995	0.4
0.01	0.5
0.01005	1.0
0.0101	1.3
0.01015	1.0
0.0102	1.1
0.01025	1.3
0.0103	0.9
0.01035	0.8
0.0104	1.1
0.01045	1.7
0.0105	1.8
0.01055	1.3
0.0106	1.1
0.01065	1.0
0.0107	1.0
0.01075	0.5
0.0108	0.8
0.01085	1.3
0.0109	1.8
0.01095	1.3
0.011	0.8
0.01105	0.8
0.0111	0.8
0.01115	1.1
0.0112	1.1
0.01125	0.9
0.0113	0.8
0.01135	0.5
0.0114	0.6
0.01145	0.8
0.0115	1.0
0.01155	1.4
0.0116	1.4
0.01165	1.5
0.0117	1.4
0.01175	1.6
0.0118	1.0
0.01185	0.8
0.0119	0.3
0.01195	0.6
0.012	0.9
0.01205	1.5
0.0121	1.4
0.01215	1.5
0.0122	1.5
0.01225	1.6
0.0123	1.1
0.01235	1.3
0.0124	1.1
0.01245	1.0
0.0125	0.8
0.01255	1.5
0.0126	1.7
0.01265	1.8
0.0127	1.5
0.01275	1.2
0.0128	1.1
0.01285	1.7
0.0129	1.5
0.01295	1.5
0.013	1.4
0.01305	1.6
0.0131	1.3
0.01315	1.5
0.0132	1.5
0.01325	1.2
0.0133	0.8
0.01335	1.3
0.0134	1.0
0.01345	0.6
0.0135	0.7
0.01355	0.8
0.0136	0.8
0.01365	1.3
0.0137	1.3
0.01375	1.2
0.0138	1.2
0.01385	1.1
0.0139	0.9
0.01395	1.0
0.014	1.3
0.01405	1.5
0.0141	1.6
0.01415	0.9
0.0142	0.7
0.01425	1.0
0.0143	1.5
0.01435	1.4
0.0144	1.1
0.01445	1.1
0.0145	0.7
0.01455	0.9
0.0146	1.0
0.01465	0.9
0.0147	0.7
0.01475	0.4
0.0148	0.7
0.01485	0.7
0.0149	0.6
0.01495	0.3
0.015	0.1
0.01505	0.0
0.0151	-0.2
0.01515	0.4
0.0152	0.8
0.01525	1.1
0.0153	1.2
0.01535	1.5
0.0154	1.9
0.01545	1.5
0.0155	1.0
0.01555	0.6
0.0156	0.7
0.01565	1.3
0.0157	1.2
0.01575	1.2
0.0158	1.4
0.01585	0.8
0.0159	0.4
0.01595	-0.1
0.016	0.4
0.01605	0.5
0.0161	0.3
0.01615	0.3
0.0162	0.9
0.01625	1.3
0.0163	1.6
0.01635	1.8
0.0164	1.9
0.01645	1.6
0.0165	1.3
0.01655	0.8
0.0166	0.8
0.01665	1.0
0.0167	1.3
0.01675	1.2
0.0168	1.2
0.01685	0.7
0.0169	0.8
0.01695	0.7
0.017	0.9
0.01705	1.1
0.0171	1.4
0.01715	1.3
0.0172	1.3
0.01725	0.8
0.0173	0.9
0.01735	0.7
0.0174	0.3
0.01745	0.5
0.0175	0.6
0.01755	0.5
0.0176	0.1
0.01765	0.4
0.0177	0.9
0.01775	1.3
0.0178	0.9
0.01785	1.0
0.0179	1.1
0.01795	0.8
0.018	0.5
0.01805	0.6
0.0181	0.6
0.01815	0.4
0.0182	0.2
0.01825	0.3
0.0183	0.8
0.01835	1.5
0.0184	1.5
0.01845	1.2
0.0185	1.1
0.01855	1.0
0.0186	0.8
0.01865	0.5
0.0187	0.1
0.01875	0.2
0.0188	0.8
0.01885	0.7
0.0189	0.3
0.01895	0.2
0.019	0.8
0.01905	0.9
0.0191	1.0
0.01915	0.7
0.0192	0.5
0.01925	0.3
0.0193	0.7
0.01935	0.7
0.0194	0.3
0.01945	0.4
0.0195	0.6
0.01955	1.1
0.0196	0.9
0.01965	0.5
0.0197	1.0
0.01975	1.1
0.0198	0.5
0.01985	0.5
0.0199	0.7
0.01995	0.7
0.02	0.4
0.02005	0.6
0.0201	0.6
0.02015	0.7
0.0202	0.3
0.02025	0.3
0.0203	0.8
0.02035	1.2
0.0204	1.0
0.02045	1.3
0.0205	1.3
0.02055	1.0
0.0206	0.5
0.02065	0.7
0.0207	0.6
0.02075	0.5
0.0208	0.9
0.02085	0.8
0.0209	0.5
0.02095	0.5
0.021	0.6
0.02105	0.7
0.0211	0.7
0.02115	0.4
0.0212	0.0
0.02125	-0.3
0.0213	0.0
0.02135	0.0
0.0214	0.4
0.02145	0.9
0.0215	0.8
0.02155	0.6
0.0216	0.4
0.02165	0.4
0.0217	0.7
0.02175	0.7
0.0218	0.5
0.02185	0.4
0.0219	0.1
0.02195	0.1
0.022	0.1
0.02205	0.7
0.0221	1.0
0.02215	1.0
0.0222	1.3
0.02225	1.0
0.0223	0.7
0.02235	1.1
0.0224	1.4
0.02245	1.0
0.0225	0.3
0.02255	0.0
0.0226	-0.2
0.02265	0.2
0.0227	0.0
0.02275	-0.1
0.0228	-0.5
0.02285	-0.3
0.0229	-0.2
0.02295	-0.3
0.023	0.1
0.02305	0.6
0.0231	0.5
0.02315	0.2
0.0232	-0.1
0.02325	0.2
0.0233	0.2
0.02335	0.2
0.0234	0.5
0.02345	1.0
0.0235	0.9
0.02355	0.7
0.0236	0.6
0.02365	0.7
0.0237	0.8
0.02375	0.9
0.0238	0.9
0.02385	1.0
0.0239	0.8
0.02395	0.7
0.024	0.7
0.02405	0.8
0.0241	1.0
0.02415	1.0
0.0242	0.5
0.02425	0.5
0.0243	0.5
0.02435	0.8
0.0244	1.3
0.02445	1.2
0.0245	0.3
0.02455	0.3
0.0246	-0.1
0.02465	-0.0
0.0247	-0.1
0.02475	0.2
0.0248	-0.1
0.02485	0.2
0.0249	0.2
0.02495	0.5
0.025	0.8
0.02505	1.5
0.0251	1.3
0.02515	1.0
0.0252	0.9
0.02525	1.3
0.0253	1.2
0.02535	1.1
0.0254	0.8
0.02545	0.7
0.0255	0.7
0.02555	1.0
0.0256	0.8
0.02565	0.8
0.0257	0.3
0.02575	0.2
0.0258	0.3
0.02585	0.6
0.0259	0.6
0.02595	1.0
0.026	1.1
0.02605	1.0
0.0261	0.7
0.02615	0.5
