0	0.5
0.00005	0.6
0.0001	0.5
0.00015	0.4
0.0002	0.0
0.00025	-0.8
0.0003	-1.0
0.00035	-0.9
0.0004	-1.1
0.00045	-1.0
0.0005	-0.7
0.00055	-0.3
0.0006	0.0
0.00065	0.1
0.0007	-0.1
0.00075	0.1
0.0008	0.4
0.00085	0.7
0.0009	0.9
0.00095	0.7
0.001	0.8
0.00105	0.7
0.0011	0.6
0.00115	0.7
0.0012	0.5
0.00125	0.4
0.0013	0.5
0.00135	0.5
0.0014	0.1
0.00145	-0.4
0.0015	-0.6
0.00155	-0.3
0.0016	-0.3
0.00165	-0.1
0.0017	0.3
0.00175	0.3
0.0018	0.8
0.00185	0.9
0.0019	0.6
0.00195	0.1
0.002	-0.1
0.00205	0.4
0.0021	0.8
0.00215	0.5
0.0022	-0.1
0.00225	-0.6
0.0023	-0.2
0.00235	0.0
0.0024	-0.1
0.00245	-0.3
0.0025	-0.1
0.00255	0.3
0.0026	0.8
0.00265	0.3
0.0027	0.3
0.00275	0.4
0.0028	1.2
0.00285	1.6
0.0029	1.4
0.00295	1.1
0.003	1.2
0.00305	0.9
0.0031	1.1
0.00315	1.3
0.0032	1.4
0.00325	1.0
0.0033	0.6
0.00335	0.3
0.0034	0.5
0.00345	0.4
0.0035	0.5
0.00355	0.4
0.0036	0.6
0.00365	0.4
0.0037	0.3
0.00375	0.6
0.0038	1.1
0.00385	0.9
0.0039	0.5
0.00395	0.4
0.004	0.7
0.00405	1.1
0.0041	1.4
0.00415	2.0
0.0042	2.7
0.00425	2.7
0.0043	1.8
0.00435	1.0
0.0044	0.7
0.00445	0.6
0.0045	0.7
0.00455	0.9
0.0046	1.1
0.00465	1.1
0.0047	1.3
0.00475	1.0
0.0048	0.7
0.00485	0.3
0.0049	0.4
0.00495	0.7
0.005	1.2
0.00505	0.8
0.0051	0.4
0.00515	0.2
0.0052	0.1
0.00525	0.2
0.0053	0.5
0.00535	0.6
0.0054	0.6
0.00545	0.6
0.0055	1.1
0.00555	1.3
0.0056	1.2
0.00565	0.8
0.0057	0.9
0.00575	0.9
0.0058	0.8
0.00585	0.7
0.0059	0.4
0.00595	0.4
0.006	0.3
0.00605	0.4
0.0061	0.3
0.00615	0.5
0.0062	0.4
0.00625	0.4
0.0063	0.5
0.00635	0.8
0.0064	0.7
0.00645	0.8
0.0065	0.7
0.00655	0.7
0.0066	0.3
0.00665	0.1
0.0067	-0.3
0.00675	-0.3
0.0068	-0.3
0.00685	0.1
0.0069	0.4
0.00695	0.6
0.007	0.5
0.00705	0.2
0.0071	0.2
0.00715	0.2
0.0072	0.3
0.00725	0.1
0.0073	0.4
0.00735	0.7
0.0074	1.4
0.00745	1.5
0.0075	1.2
0.00755	0.6
0.0076	0.6
0.00765	0.7
0.0077	1.0
0.00775	0.5
0.0078	0.4
0.00785	0.3
0.0079	0.3
0.00795	0.1
0.008	0.1
0.00805	-0.1
0.0081	0.2
0.00815	0.2
0.0082	0.4
0.00825	0.8
0.0083	0.8
0.00835	0.7
0.0084	0.6
0.00845	0.5
0.0085	0.4
0.00855	0.1
0.0086	0.2
0.00865	0.6
0.0087	0.7
0.00875	0.6
0.0088	0.3
0.00885	0.3
0.0089	0.3
0.00895	0.1
0.009	-0.1
0.00905	0.0
0.0091	-0.1
0.00915	0.2
0.0092	0.5
0.00925	0.5
0.0093	0.3
0.00935	0.0
0.0094	-0.3
0.00945	0.1
0.0095	0.3
0.00955	0.4
0.0096	0.4
0.00965	0.1
0.0097	0.0
0.00975	-0.5
0.0098	-0.6
0.00985	-0.8
0.0099	-1.0
0.00995	-1.1
0.01	-0.8
0.01005	-0.7
0.0101	-0.8
0.01015	-1.2
0.0102	-1.2
0.01025	-1.2
0.0103	-0.8
0.01035	-0.9
0.0104	-0.6
0.01045	-1.2
0.0105	-1.4
0.01055	-1.1
0.0106	-0.8
0.01065	-0.7
0.0107	-0.5
0.01075	0.1
0.0108	0.3
0.01085	0.6
0.0109	0.6
0.01095	0.3
0.011	-0.5
0.01105	-1.0
0.0111	-1.2
0.01115	-1.4
0.0112	-1.5
0.01125	-1.7
0.0113	-1.7
0.01135	-1.6
0.0114	-1.9
0.01145	-2.0
0.0115	-1.8
0.01155	-1.6
0.0116	-1.9
0.01165	-1.5
0.0117	-1.6
0.01175	-1.9
0.0118	-2.5
0.01185	-2.5
0.0119	-2.0
0.01195	-2.1
0.012	-2.2
0.01205	-2.3
0.0121	-2.3
0.01215	-1.7
0.0122	-1.5
0.01225	-1.5
0.0123	-1.4
0.01235	-1.4
0.0124	-1.3
0.01245	-1.3
0.0125	-0.9
0.01255	-0.4
0.0126	-0.2
0.01265	-0.3
0.0127	-0.3
0.01275	-0.5
0.0128	-0.7
0.01285	-1.0
0.0129	-1.0
0.01295	-1.4
0.013	-1.8
0.01305	-2.0
0.0131	-1.7
0.01315	-1.7
0.0132	-1.4
0.01325	-0.9
0.0133	-0.5
0.01335	-0.2
0.0134	-0.2
0.01345	-0.3
0.0135	-0.7
0.01355	-1.4
0.0136	-1.7
0.01365	-1.8
0.0137	-1.8
0.01375	-1.8
0.0138	-1.8
0.01385	-1.8
0.0139	-1.8
0.01395	-1.8
0.014	-2.0
0.01405	-2.3
0.0141	-2.5
0.01415	-2.4
0.0142	-2.3
0.01425	-2.1
0.0143	-1.9
0.01435	-1.8
0.0144	-1.8
0.01445	-1.6
0.0145	-1.3
0.01455	-1.5
0.0146	-1.9
0.01465	-1.8
0.0147	-1.8
0.01475	-1.8
0.0148	-1.9
0.01485	-1.8
0.0149	-1.7
0.01495	-1.7
0.015	-1.7
0.01505	-1.9
0.0151	-2.1
0.01515	-2.1
0.0152	-1.6
0.01525	-1.8
0.0153	-1.4
0.01535	-1.4
0.0154	-1.2
0.01545	-1.2
0.0155	-1.2
0.01555	-1.4
0.0156	-1.2
0.01565	-1.1
0.0157	-0.9
0.01575	-1.5
0.0158	-1.2
0.01585	-1.1
0.0159	-1.0
0.01595	-1.1
0.016	-1.2
0.01605	-1.4
0.0161	-1.3
0.01615	-1.0
0.0162	-0.8
0.01625	-1.2
0.0163	-1.4
0.01635	-1.5
0.0164	-1.2
0.01645	-1.2
0.0165	-1.0
0.01655	-1.0
0.0166	-0.7
0.01665	-0.6
0.0167	-0.8
0.01675	-0.8
0.0168	-0.8
0.01685	-0.9
0.0169	-1.1
0.01695	-1.3
0.017	-1.9
0.01705	-2.0
0.0171	-1.5
0.01715	-1.8
0.0172	-2.3
0.01725	-2.6
0.0173	-2.4
0.01735	-2.0
0.0174	-1.7
0.01745	-1.8
0.0175	-1.6
0.01755	-1.5
0.0176	-1.5
0.01765	-1.2
0.0177	-0.8
0.01775	-0.8
0.0178	-0.7
0.01785	-0.7
0.0179	-0.9
0.01795	-1.1
0.018	-1.2
0.01805	-0.9
0.0181	-0.8
0.01815	-1.0
0.0182	-0.8
0.01825	-0.9
0.0183	-0.7
0.01835	-0.7
0.0184	-1.0
0.01845	-1.0
0.0185	-0.8
0.01855	-0.6
0.0186	-0.4
0.01865	-0.2
0.0187	-0.4
0.01875	-0.6
0.0188	-0.9
0.01885	-0.7
0.0189	-0.6
0.01895	-0.7
0.019	-0.4
0.01905	-0.7
0.0191	-1.1
0.01915	-0.6
0.0192	-0.1
0.01925	0.2
0.0193	0.2
0.01935	0.3
0.0194	-0.5
0.01945	-0.7
0.0195	-0.8
0.01955	-0.4
0.0196	-0.1
0.01965	-0.2
0.0197	-0.2
0.01975	-0.1
0.0198	-0.3
0.01985	-0.2
0.0199	0.3
0.01995	0.5
0.02	0.5
0.02005	0.6
0.0201	0.3
0.02015	0.1
0.0202	-0.3
0.02025	-0.5
0.0203	-0.9
0.02035	-1.1
0.0204	-1.2
0.02045	-0.6
0.0205	-0.4
0.02055	-0.4
0.0206	-0.3
0.02065	0.1
0.0207	0.4
0.02075	0.8
0.0208	0.8
0.02085	0.8
0.0209	0.6
0.02095	0.5
0.021	0.7
0.02105	0.9
0.0211	0.7
0.02115	0.7
0.0212	0.8
0.02125	0.8
0.0213	0.5
0.02135	0.6
0.0214	0.4
0.02145	0.3
0.0215	-0.3
0.02155	-0.4
0.0216	-0.5
0.02165	-0.6
0.0217	-0.3
0.02175	-0.3
0.0218	-0.2
0.02185	-0.0
0.0219	0.0
0.02195	0.3
0.022	0.3
0.02205	0.2
0.0221	-0.3
0.02215	-0.4
0.0222	-0.5
0.02225	-0.6
0.0223	-0.4
0.02235	-0.4
0.0224	-0.8
0.02245	-0.5
0.0225	-0.3
0.02255	-0.0
0.0226	0.1
0.02265	-0.4
0.0227	-0.5
0.02275	-0.3
0.0228	-0.3
0.02285	0.1
0.0229	0.5
0.02295	1.1
0.023	1.4
0.02305	1.2
0.0231	0.9
0.02315	1.0
0.0232	1.1
0.02325	0.9
0.0233	0.6
0.02335	0.3
0.0234	0.7
0.02345	0.7
0.0235	0.8
0.02355	0.7
0.0236	0.6
0.02365	0.3
0.0237	0.2
0.02375	0.0
0.0238	0.2
0.02385	0.4
0.0239	1.3
0.02395	1.4
0.024	1.3
0.02405	1.3
0.0241	1.7
0.02415	1.5
0.0242	1.1
0.02425	0.8
0.0243	1.1
0.02435	1.0
0.0244	1.1
0.02445	0.8
0.0245	1.0
0.02455	0.5
0.0246	0.5
0.02465	0.2
0.0247	0.0
0.02475	-0.1
0.0248	-0.0
0.02485	0.5
0.0249	0.9
0.02495	0.5
0.025	0.1
0.02505	0.1
0.0251	-0.3
0.02515	-0.5
0.0252	-0.2
0.02525	0.1
0.0253	0.1
0.02535	0.6
0.0254	0.6
0.02545	0.7
0.0255	0.4
0.02555	0.4
0.0256	0.8
0.02565	1.1
0.0257	1.0
0.02575	0.6
0.0258	0.6
0.02585	0.7
0.0259	0.5
0.02595	0.6
0.026	0.9
0.02605	0.9
0.0261	0.8
0.02615	1.0
0.0262	1.3
0.02625	1.3
0.0263	1.1
0.02635	1.1
0.0264	1.1
0.02645	1.0
0.0265	0.8
0.02655	0.3
0.0266	0.3
0.02665	0.6
0.0267	0.3
0.02675	0.4
0.0268	0.6
0.02685	0.8
0.0269	0.7
0.02695	0.6
0.027	0.7
0.02705	0.5
0.0271	0.2
0.02715	0.2
0.0272	0.4
0.02725	1.0
0.0273	1.0
0.02735	0.9
0.0274	0.5
0.02745	0.5
0.0275	0.0
0.02755	0.2
0.0276	0.3
0.02765	0.5
0.0277	0.8
0.02775	0.8
0.0278	0.2
0.02785	-0.4
0.0279	-0.6
0.02795	-0.6
0.028	-0.3
0.02805	0.2
0.0281	0.2
0.02815	0.5
0.0282	0.5
0.02825	0.5
0.0283	0.1
0.02835	-0.3
0.0284	-0.6
0.02845	-0.6
0.0285	-0.7
0.02855	-0.4
0.0286	-0.1
0.02865	-0.3
0.0287	-0.3
0.02875	-0.3
0.0288	0.1
0.02885	0.2
0.0289	-0.1
0.02895	-0.1
0.029	0.1
0.02905	-0.4
0.0291	-0.8
0.02915	-0.9
0.0292	-0.4
0.02925	-0.7
0.0293	-0.3
0.02935	-0.1
0.0294	0.3
0.02945	0.6
0.0295	0.6
0.02955	0.6
0.0296	0.7
0.02965	0.4
0.0297	0.1
0.02975	0.4
0.0298	0.4
0.02985	0.4
0.0299	0.3
0.02995	0.3
0.03	-0.0
0.03005	-0.1
0.0301	0.2
0.03015	0.4
0.0302	0.7
0.03025	0.8
0.0303	0.8
0.03035	0.5
0.0304	0.2
0.03045	0.0
0.0305	0.3
0.03055	0.3
0.0306	0.4
0.03065	0.2
0.0307	-0.1
0.03075	-0.3
0.0308	-0.9
0.03085	-1.0
0.0309	-1.2
0.03095	-1.3
0.031	-1.1
0.03105	-0.6
0.0311	-0.5
0.03115	-0.1
0.0312	0.1
0.03125	0.1
0.0313	-0.5
0.03135	-0.8
0.0314	-0.5
0.03145	-0.2
0.0315	-0.1
0.03155	-0.1
0.0316	-0.2
0.03165	0.1
0.0317	0.0
0.03175	0.1
0.0318	0.2
0.03185	0.3
0.0319	0.3
0.03195	0.4
0.032	0.2
0.03205	0.2
0.0321	-0.2
0.03215	-0.0
0.0322	-0.3
0.03225	-0.3
0.0323	-0.6
0.03235	-1.0
